"","t1","t68","t69","t48","t97","t98","t23","t71","t90","t91","t32","t36","t51","t52","t16","t38","t39","t101","t102","t29","t20","t34","t86","t87","t31","t18","t6","t49","t50","t37","t40","t41","t7","t3","t63","t64","t55","t83","t84","t79","t75","t76","t47","t28","t15","t99","t100","t114","t115","t88","t89","t103","t104","t62","t46","t77","t78","t10","t11","t9","t5","t4","t44","t118","t119","t58","t95","t96","t92","t74","t93","t94","t66","t67","t30","t59","t60","t2","t14","t21","t110","t111","t42","t43","t33","t61","t80","t109","t116","t117","t24","t25","t22","t17","t8","t70","t81","t82","t12","t13","t53","t54","t19","t45","t56","t57","t85","t105","t106","t26","t27","t112","t113","t65","t72","t73","t107","t108","t35"
"t114",3.19283929448,5.53516809138,5.53516809138,5.53516809138,5.53516809142,5.53516809142,5.53516809138,5.53516809138,5.53516809138,5.53516809138,5.53516809138,5.53516809128,5.53516809128,5.53516809128,4.64508995888,5.53516809128,5.53516809132,5.53516809136,5.53516809136,5.00857933008,5.53516809132,5.53516809129,5.53516809129,5.53516809129,4.8933640902,5.53516809082,5.53516809112,4.42394398799,4.42394398799,4.42394398799,4.42394398809,4.42394398809,3.34586082929,3.13828864639,4.42394398788,4.42394398788,4.42394398789,2.89011959986,2.89011959986,2.89011959988,2.89011959997,2.89011959997,2.89011959987,2.39250332657,2.37382364668,0.59658341264,0.59658341264,0,0.02306686604,1.19660451402,1.19660451402,1.21719142886,1.21719142886,1.21719142891,1.21719142891,1.31386232568,1.31386232568,2.340300567274,1.989043213674,2.49691425648,1.93853647724,3.40267889393,4.43370516878,4.433705168778,4.433705168778,4.43370516878,4.43370516898,4.43370516898,4.43370516898,5.99326071308,5.99326071308,5.99326071308,5.99326071303,5.99326071303,5.99326071308,5.73250138368,5.99326071308,3.87657898189,5.65041342464,5.99326071284,5.99326071285,5.99326071285,5.99326071292,5.99326071292,5.99326071283,5.99326071283,5.99326071283,5.99326071283,5.99326071283,5.99326071283,5.57319053234,5.99326071284,5.99326071288,5.99326071298,5.99326071325,5.99326071235,5.99326071235,5.99326071235,5.99326071288,5.99326071288,5.99326071268,5.99326071268,5.99326071268,5.72471244748,5.9932607128,5.9932607128,5.99326071268,5.98995911443,5.99326071272,5.99326071267,5.99326071267,5.99326071267,5.99326071267,5.99326071264,5.99326071264,5.993260712637,5.993260712647,5.993260712647,5.60244525728
"t115",3.19283929448,5.53516809138,5.53516809138,5.53516809138,5.53516809142,5.53516809142,5.53516809138,5.53516809138,5.53516809138,5.53516809138,5.53516809138,5.53516809128,5.53516809128,5.53516809128,4.64508995888,5.53516809128,5.53516809132,5.53516809136,5.53516809136,5.00857933008,5.53516809132,5.53516809129,5.53516809129,5.53516809129,4.8933640902,5.53516809082,5.53516809112,4.42394398799,4.42394398799,4.42394398799,4.42394398809,4.42394398809,3.34586082929,3.13828864639,4.42394398788,4.42394398788,4.42394398789,2.89011959986,2.89011959986,2.89011959988,2.89011959997,2.89011959997,2.89011959987,2.39250332657,2.37382364668,0.59658341264,0.59658341264,0.02306686604,0,1.19660451402,1.19660451402,1.21719142886,1.21719142886,1.21719142891,1.21719142891,1.31386232568,1.31386232568,2.340300567274,1.989043213674,2.49691425648,1.93853647724,3.40267889393,4.43370516878,4.433705168778,4.433705168778,4.43370516878,4.43370516898,4.43370516898,4.43370516898,5.99326071308,5.99326071308,5.99326071308,5.99326071303,5.99326071303,5.99326071308,5.73250138368,5.99326071308,3.87657898189,5.65041342464,5.99326071284,5.99326071285,5.99326071285,5.99326071292,5.99326071292,5.99326071283,5.99326071283,5.99326071283,5.99326071283,5.99326071283,5.99326071283,5.57319053234,5.99326071284,5.99326071288,5.99326071298,5.99326071325,5.99326071235,5.99326071235,5.99326071235,5.99326071288,5.99326071288,5.99326071268,5.99326071268,5.99326071268,5.72471244748,5.9932607128,5.9932607128,5.99326071268,5.98995911443,5.99326071272,5.99326071267,5.99326071267,5.99326071267,5.99326071267,5.99326071264,5.99326071264,5.993260712637,5.993260712647,5.993260712647,5.60244525728
"t88",3.19283929446,5.53516809136,5.53516809136,5.53516809136,5.5351680914,5.5351680914,5.53516809136,5.53516809136,5.53516809136,5.53516809136,5.53516809136,5.53516809126,5.53516809126,5.53516809126,4.64508995886,5.53516809126,5.5351680913,5.53516809134,5.53516809134,5.00857933006,5.5351680913,5.53516809127,5.53516809127,5.53516809127,4.89336409018,5.5351680908,5.5351680911,4.42394398797,4.42394398797,4.42394398797,4.42394398807,4.42394398807,3.34586082927,3.13828864637,4.42394398786,4.42394398786,4.42394398787,2.89011959984,2.89011959984,2.89011959986,2.89011959995,2.89011959995,2.89011959985,2.39250332655,2.37382364666,1.19660451402,1.19660451402,1.19660451402,1.19660451402,0,0.2519861274,1.21719142884,1.21719142884,1.21719142889,1.21719142889,1.31386232566,1.31386232566,2.340300567254,1.989043213654,2.49691425646,1.93853647722,3.40267889391,4.43370516876,4.433705168758,4.433705168758,4.43370516876,4.43370516896,4.43370516896,4.43370516896,5.99326071306,5.99326071306,5.99326071306,5.99326071301,5.99326071301,5.99326071306,5.73250138366,5.99326071306,3.87657898187,5.65041342462,5.99326071282,5.99326071283,5.99326071283,5.9932607129,5.9932607129,5.99326071281,5.99326071281,5.99326071281,5.99326071281,5.99326071281,5.99326071281,5.57319053232,5.99326071282,5.99326071286,5.99326071296,5.99326071323,5.99326071233,5.99326071233,5.99326071233,5.99326071286,5.99326071286,5.99326071266,5.99326071266,5.99326071266,5.72471244746,5.99326071278,5.99326071278,5.99326071266,5.98995911441,5.9932607127,5.99326071265,5.99326071265,5.99326071265,5.99326071265,5.99326071262,5.99326071262,5.993260712617,5.993260712627,5.993260712627,5.60244525726
"t89",3.19283929446,5.53516809136,5.53516809136,5.53516809136,5.5351680914,5.5351680914,5.53516809136,5.53516809136,5.53516809136,5.53516809136,5.53516809136,5.53516809126,5.53516809126,5.53516809126,4.64508995886,5.53516809126,5.5351680913,5.53516809134,5.53516809134,5.00857933006,5.5351680913,5.53516809127,5.53516809127,5.53516809127,4.89336409018,5.5351680908,5.5351680911,4.42394398797,4.42394398797,4.42394398797,4.42394398807,4.42394398807,3.34586082927,3.13828864637,4.42394398786,4.42394398786,4.42394398787,2.89011959984,2.89011959984,2.89011959986,2.89011959995,2.89011959995,2.89011959985,2.39250332655,2.37382364666,1.19660451402,1.19660451402,1.19660451402,1.19660451402,0.2519861274,0,1.21719142884,1.21719142884,1.21719142889,1.21719142889,1.31386232566,1.31386232566,2.340300567254,1.989043213654,2.49691425646,1.93853647722,3.40267889391,4.43370516876,4.433705168758,4.433705168758,4.43370516876,4.43370516896,4.43370516896,4.43370516896,5.99326071306,5.99326071306,5.99326071306,5.99326071301,5.99326071301,5.99326071306,5.73250138366,5.99326071306,3.87657898187,5.65041342462,5.99326071282,5.99326071283,5.99326071283,5.9932607129,5.9932607129,5.99326071281,5.99326071281,5.99326071281,5.99326071281,5.99326071281,5.99326071281,5.57319053232,5.99326071282,5.99326071286,5.99326071296,5.99326071323,5.99326071233,5.99326071233,5.99326071233,5.99326071286,5.99326071286,5.99326071266,5.99326071266,5.99326071266,5.72471244746,5.99326071278,5.99326071278,5.99326071266,5.98995911441,5.9932607127,5.99326071265,5.99326071265,5.99326071265,5.99326071265,5.99326071262,5.99326071262,5.993260712617,5.993260712627,5.993260712627,5.60244525726
"t103",3.19283929452,5.53516809142,5.53516809142,5.53516809142,5.53516809146,5.53516809146,5.53516809142,5.53516809142,5.53516809142,5.53516809142,5.53516809142,5.53516809132,5.53516809132,5.53516809132,4.64508995892,5.53516809132,5.53516809136,5.5351680914,5.5351680914,5.00857933012,5.53516809136,5.53516809133,5.53516809133,5.53516809133,4.89336409024,5.53516809086,5.53516809116,4.42394398803,4.42394398803,4.42394398803,4.42394398813,4.42394398813,3.34586082933,3.13828864643,4.42394398792,4.42394398792,4.42394398793,2.8901195999,2.8901195999,2.89011959992,2.89011960001,2.89011960001,2.89011959991,2.39250332661,2.37382364672,1.21719142886,1.21719142886,1.21719142886,1.21719142886,1.21719142884,1.21719142884,0,0.0836041459,0.70497437375,0.95952250815,1.31386232572,1.31386232572,2.340300567314,1.989043213714,2.49691425652,1.93853647728,3.40267889397,4.43370516882,4.433705168818,4.433705168818,4.43370516882,4.43370516902,4.43370516902,4.43370516902,5.99326071312,5.99326071312,5.99326071312,5.99326071307,5.99326071307,5.99326071312,5.73250138372,5.99326071312,3.87657898193,5.65041342468,5.99326071288,5.99326071289,5.99326071289,5.99326071296,5.99326071296,5.99326071287,5.99326071287,5.99326071287,5.99326071287,5.99326071287,5.99326071287,5.57319053238,5.99326071288,5.99326071292,5.99326071302,5.99326071329,5.99326071239,5.99326071239,5.99326071239,5.99326071292,5.99326071292,5.99326071272,5.99326071272,5.99326071272,5.72471244752,5.99326071284,5.99326071284,5.99326071272,5.98995911447,5.99326071276,5.99326071271,5.99326071271,5.99326071271,5.99326071271,5.99326071268,5.99326071268,5.993260712677,5.993260712687,5.993260712687,5.60244525732
"t104",3.19283929452,5.53516809142,5.53516809142,5.53516809142,5.53516809146,5.53516809146,5.53516809142,5.53516809142,5.53516809142,5.53516809142,5.53516809142,5.53516809132,5.53516809132,5.53516809132,4.64508995892,5.53516809132,5.53516809136,5.5351680914,5.5351680914,5.00857933012,5.53516809136,5.53516809133,5.53516809133,5.53516809133,4.89336409024,5.53516809086,5.53516809116,4.42394398803,4.42394398803,4.42394398803,4.42394398813,4.42394398813,3.34586082933,3.13828864643,4.42394398792,4.42394398792,4.42394398793,2.8901195999,2.8901195999,2.89011959992,2.89011960001,2.89011960001,2.89011959991,2.39250332661,2.37382364672,1.21719142886,1.21719142886,1.21719142886,1.21719142886,1.21719142884,1.21719142884,0.0836041459,0,0.70497437375,0.95952250815,1.31386232572,1.31386232572,2.340300567314,1.989043213714,2.49691425652,1.93853647728,3.40267889397,4.43370516882,4.433705168818,4.433705168818,4.43370516882,4.43370516902,4.43370516902,4.43370516902,5.99326071312,5.99326071312,5.99326071312,5.99326071307,5.99326071307,5.99326071312,5.73250138372,5.99326071312,3.87657898193,5.65041342468,5.99326071288,5.99326071289,5.99326071289,5.99326071296,5.99326071296,5.99326071287,5.99326071287,5.99326071287,5.99326071287,5.99326071287,5.99326071287,5.57319053238,5.99326071288,5.99326071292,5.99326071302,5.99326071329,5.99326071239,5.99326071239,5.99326071239,5.99326071292,5.99326071292,5.99326071272,5.99326071272,5.99326071272,5.72471244752,5.99326071284,5.99326071284,5.99326071272,5.98995911447,5.99326071276,5.99326071271,5.99326071271,5.99326071271,5.99326071271,5.99326071268,5.99326071268,5.993260712677,5.993260712687,5.993260712687,5.60244525732
"t62",3.19283929457,5.53516809147,5.53516809147,5.53516809147,5.53516809151,5.53516809151,5.53516809147,5.53516809147,5.53516809147,5.53516809147,5.53516809147,5.53516809137,5.53516809137,5.53516809137,4.64508995897,5.53516809137,5.53516809141,5.53516809145,5.53516809145,5.00857933017,5.53516809141,5.53516809138,5.53516809138,5.53516809138,4.89336409029,5.53516809091,5.53516809121,4.42394398808,4.42394398808,4.42394398808,4.42394398818,4.42394398818,3.34586082938,3.13828864648,4.42394398797,4.42394398797,4.42394398798,2.89011959995,2.89011959995,2.89011959997,2.89011960006,2.89011960006,2.89011959996,2.39250332666,2.37382364677,1.21719142891,1.21719142891,1.21719142891,1.21719142891,1.21719142889,1.21719142889,0.70497437375,0.70497437375,0,0.9595225082,1.31386232577,1.31386232577,2.340300567364,1.989043213764,2.49691425657,1.93853647733,3.40267889402,4.43370516887,4.433705168868,4.433705168868,4.43370516887,4.43370516907,4.43370516907,4.43370516907,5.99326071317,5.99326071317,5.99326071317,5.99326071312,5.99326071312,5.99326071317,5.73250138377,5.99326071317,3.87657898198,5.65041342473,5.99326071293,5.99326071294,5.99326071294,5.99326071301,5.99326071301,5.99326071292,5.99326071292,5.99326071292,5.99326071292,5.99326071292,5.99326071292,5.57319053243,5.99326071293,5.99326071297,5.99326071307,5.99326071334,5.99326071244,5.99326071244,5.99326071244,5.99326071297,5.99326071297,5.99326071277,5.99326071277,5.99326071277,5.72471244757,5.99326071289,5.99326071289,5.99326071277,5.98995911452,5.99326071281,5.99326071276,5.99326071276,5.99326071276,5.99326071276,5.99326071273,5.99326071273,5.993260712727,5.993260712737,5.993260712737,5.60244525737
"t46",3.19283929457,5.53516809147,5.53516809147,5.53516809147,5.53516809151,5.53516809151,5.53516809147,5.53516809147,5.53516809147,5.53516809147,5.53516809147,5.53516809137,5.53516809137,5.53516809137,4.64508995897,5.53516809137,5.53516809141,5.53516809145,5.53516809145,5.00857933017,5.53516809141,5.53516809138,5.53516809138,5.53516809138,4.89336409029,5.53516809091,5.53516809121,4.42394398808,4.42394398808,4.42394398808,4.42394398818,4.42394398818,3.34586082938,3.13828864648,4.42394398797,4.42394398797,4.42394398798,2.89011959995,2.89011959995,2.89011959997,2.89011960006,2.89011960006,2.89011959996,2.39250332666,2.37382364677,1.21719142891,1.21719142891,1.21719142891,1.21719142891,1.21719142889,1.21719142889,0.95952250815,0.95952250815,0.9595225082,0,1.31386232577,1.31386232577,2.340300567364,1.989043213764,2.49691425657,1.93853647733,3.40267889402,4.43370516887,4.433705168868,4.433705168868,4.43370516887,4.43370516907,4.43370516907,4.43370516907,5.99326071317,5.99326071317,5.99326071317,5.99326071312,5.99326071312,5.99326071317,5.73250138377,5.99326071317,3.87657898198,5.65041342473,5.99326071293,5.99326071294,5.99326071294,5.99326071301,5.99326071301,5.99326071292,5.99326071292,5.99326071292,5.99326071292,5.99326071292,5.99326071292,5.57319053243,5.99326071293,5.99326071297,5.99326071307,5.99326071334,5.99326071244,5.99326071244,5.99326071244,5.99326071297,5.99326071297,5.99326071277,5.99326071277,5.99326071277,5.72471244757,5.99326071289,5.99326071289,5.99326071277,5.98995911452,5.99326071281,5.99326071276,5.99326071276,5.99326071276,5.99326071276,5.99326071273,5.99326071273,5.993260712727,5.993260712737,5.993260712737,5.60244525737
"t77",3.1928392944,5.5351680913,5.5351680913,5.5351680913,5.53516809134,5.53516809134,5.5351680913,5.5351680913,5.5351680913,5.5351680913,5.5351680913,5.5351680912,5.5351680912,5.5351680912,4.6450899588,5.5351680912,5.53516809124,5.53516809128,5.53516809128,5.00857933,5.53516809124,5.53516809121,5.53516809121,5.53516809121,4.89336409012,5.53516809074,5.53516809104,4.42394398791,4.42394398791,4.42394398791,4.42394398801,4.42394398801,3.34586082921,3.13828864631,4.4239439878,4.4239439878,4.42394398781,2.89011959978,2.89011959978,2.8901195998,2.89011959989,2.89011959989,2.89011959979,2.39250332649,2.3738236466,1.31386232568,1.31386232568,1.31386232568,1.31386232568,1.31386232566,1.31386232566,1.31386232572,1.31386232572,1.31386232577,1.31386232577,0,0.437565936,2.340300567194,1.989043213594,2.4969142564,1.93853647716,3.40267889385,4.4337051687,4.433705168698,4.433705168698,4.4337051687,4.4337051689,4.4337051689,4.4337051689,5.993260713,5.993260713,5.993260713,5.99326071295,5.99326071295,5.993260713,5.7325013836,5.993260713,3.87657898181,5.65041342456,5.99326071276,5.99326071277,5.99326071277,5.99326071284,5.99326071284,5.99326071275,5.99326071275,5.99326071275,5.99326071275,5.99326071275,5.99326071275,5.57319053226,5.99326071276,5.9932607128,5.9932607129,5.99326071317,5.99326071227,5.99326071227,5.99326071227,5.9932607128,5.9932607128,5.9932607126,5.9932607126,5.9932607126,5.7247124474,5.99326071272,5.99326071272,5.9932607126,5.98995911435,5.99326071264,5.99326071259,5.99326071259,5.99326071259,5.99326071259,5.99326071256,5.99326071256,5.993260712557,5.993260712567,5.993260712567,5.6024452572
"t78",3.1928392944,5.5351680913,5.5351680913,5.5351680913,5.53516809134,5.53516809134,5.5351680913,5.5351680913,5.5351680913,5.5351680913,5.5351680913,5.5351680912,5.5351680912,5.5351680912,4.6450899588,5.5351680912,5.53516809124,5.53516809128,5.53516809128,5.00857933,5.53516809124,5.53516809121,5.53516809121,5.53516809121,4.89336409012,5.53516809074,5.53516809104,4.42394398791,4.42394398791,4.42394398791,4.42394398801,4.42394398801,3.34586082921,3.13828864631,4.4239439878,4.4239439878,4.42394398781,2.89011959978,2.89011959978,2.8901195998,2.89011959989,2.89011959989,2.89011959979,2.39250332649,2.3738236466,1.31386232568,1.31386232568,1.31386232568,1.31386232568,1.31386232566,1.31386232566,1.31386232572,1.31386232572,1.31386232577,1.31386232577,0.437565936,0,2.340300567194,1.989043213594,2.4969142564,1.93853647716,3.40267889385,4.4337051687,4.433705168698,4.433705168698,4.4337051687,4.4337051689,4.4337051689,4.4337051689,5.993260713,5.993260713,5.993260713,5.99326071295,5.99326071295,5.993260713,5.7325013836,5.993260713,3.87657898181,5.65041342456,5.99326071276,5.99326071277,5.99326071277,5.99326071284,5.99326071284,5.99326071275,5.99326071275,5.99326071275,5.99326071275,5.99326071275,5.99326071275,5.57319053226,5.99326071276,5.9932607128,5.9932607129,5.99326071317,5.99326071227,5.99326071227,5.99326071227,5.9932607128,5.9932607128,5.9932607126,5.9932607126,5.9932607126,5.7247124474,5.99326071272,5.99326071272,5.9932607126,5.98995911435,5.99326071264,5.99326071259,5.99326071259,5.99326071259,5.99326071259,5.99326071256,5.99326071256,5.993260712557,5.993260712567,5.993260712567,5.6024452572
"t10",2.415387113394,4.757715910294,4.757715910294,4.757715910294,4.757715910334,4.757715910334,4.757715910294,4.757715910294,4.757715910294,4.757715910294,4.757715910294,4.757715910194,4.757715910194,4.757715910194,3.867637777794,4.757715910194,4.757715910234,4.757715910274,4.757715910274,4.231127148994,4.757715910234,4.757715910204,4.757715910204,4.757715910204,4.115911909114,4.757715909734,4.757715910034,3.646491806904,3.646491806904,3.646491806904,3.646491807004,3.646491807004,2.568408648204,2.360836465304,3.646491806794,3.646491806794,3.646491806804,2.340300567374,2.340300567374,2.340300567394,2.340300567484,2.340300567484,2.340300567384,1.842684294084,1.824004614194,2.340300567274,2.340300567274,2.340300567274,2.340300567274,2.340300567254,2.340300567254,2.340300567314,2.340300567314,2.340300567364,2.340300567364,2.340300567194,2.340300567194,0,0.6680986066,1.182835252594,1.161084296154,2.625226712844,3.656252987694,3.656252987692,3.656252987692,3.656252987694,3.656252987894,3.656252987894,3.656252987894,5.215808531994,5.215808531994,5.215808531994,5.215808531944,5.215808531944,5.215808531994,4.955049202594,5.215808531994,3.099126800804,4.872961243554,5.215808531754,5.215808531764,5.215808531764,5.215808531834,5.215808531834,5.215808531744,5.215808531744,5.215808531744,5.215808531744,5.215808531744,5.215808531744,4.795738351254,5.215808531754,5.215808531794,5.215808531894,5.215808532164,5.215808531264,5.215808531264,5.215808531264,5.215808531794,5.215808531794,5.215808531594,5.215808531594,5.215808531594,4.947260266394,5.215808531714,5.215808531714,5.215808531594,5.212506933344,5.215808531634,5.215808531584,5.215808531584,5.215808531584,5.215808531584,5.215808531554,5.215808531554,5.215808531551,5.215808531561,5.215808531561,4.824993076194
"t11",2.064129759794,4.406458556694,4.406458556694,4.406458556694,4.406458556734,4.406458556734,4.406458556694,4.406458556694,4.406458556694,4.406458556694,4.406458556694,4.406458556594,4.406458556594,4.406458556594,3.516380424194,4.406458556594,4.406458556634,4.406458556674,4.406458556674,3.879869795394,4.406458556634,4.406458556604,4.406458556604,4.406458556604,3.764654555514,4.406458556134,4.406458556434,3.295234453304,3.295234453304,3.295234453304,3.295234453404,3.295234453404,2.217151294604,2.009579111704,3.295234453194,3.295234453194,3.295234453204,1.989043213774,1.989043213774,1.989043213794,1.989043213884,1.989043213884,1.989043213784,1.491426940484,1.472747260594,1.989043213674,1.989043213674,1.989043213674,1.989043213674,1.989043213654,1.989043213654,1.989043213714,1.989043213714,1.989043213764,1.989043213764,1.989043213594,1.989043213594,0.6680986066,0,0.831577898994,0.809826942554,2.273969359244,3.304995634094,3.304995634092,3.304995634092,3.304995634094,3.304995634294,3.304995634294,3.304995634294,4.864551178394,4.864551178394,4.864551178394,4.864551178344,4.864551178344,4.864551178394,4.603791848994,4.864551178394,2.747869447204,4.521703889954,4.864551178154,4.864551178164,4.864551178164,4.864551178234,4.864551178234,4.864551178144,4.864551178144,4.864551178144,4.864551178144,4.864551178144,4.864551178144,4.444480997654,4.864551178154,4.864551178194,4.864551178294,4.864551178564,4.864551177664,4.864551177664,4.864551177664,4.864551178194,4.864551178194,4.864551177994,4.864551177994,4.864551177994,4.596002912794,4.864551178114,4.864551178114,4.864551177994,4.861249579744,4.864551178034,4.864551177984,4.864551177984,4.864551177984,4.864551177984,4.864551177954,4.864551177954,4.864551177951,4.864551177961,4.864551177961,4.473735722594
