"","t27","t91","t92","t69","t77","t78","t105","t106","t43","t10","t32","t33","t66","t67","t51","t7","t6","t16","t55","t56","t46","t28","t40","t73","t74","t75","t89","t90","t96","t97","t44","t63","t64","t53","t54","t107","t108","t88","t111","t112","t86","t3","t2","t4","t17","t61","t62","t11","t12","t24","t93","t102","t103","t37","t71","t72","t38","t109","t110","t65","t100","t101","t70","t57","t58","t5","t30","t31","t15","t19","t34","t36","t82","t83","t22","t115","t116","t42","t47","t48","t81","t119","t120","t84","t85","t45","t8","t20","t21","t29","t59","t60","t23","t14","t98","t99","t87","t39","t113","t114","t25","t26","t94","t95","t52","t76","t79","t80","t35","t49","t50","t9","t13","t41","t68","t117","t118","t104","t18","t1"
"t32",5.07677368214,5.95550494389,5.95550494389,5.95550494389,5.95550494382,5.95550494382,5.95550494374,5.95550494374,5.9555049438,2.6886182104,0,1.8869019772,2.5739536723,2.5739536723,2.5739536724,2.09571021795,4.20528758128,6.13388232618,6.133882326,6.133882326,6.1338823259,6.1338823259,5.74250257418,6.13388232598,6.13388232593,6.07707202783,7.64425131995,7.64425131995,7.64425131985,7.64425131985,7.64425131985,7.64425131935,7.64425131935,7.64425131996,7.64425131996,7.64425131993,7.64425131993,7.64425131996,7.64425132003,7.64425132003,7.64425132006,5.13288397216,5.17864554948,6.45687174501,6.24496727681,7.64425132011,7.64425132011,7.64425132061,7.01773886461,7.64425131936,7.64425131926,7.64425131925,7.64425131925,7.35782956506,7.64425131969,7.64425131969,7.64425131979,7.64425131982,7.64425131982,7.64425131986,7.64425131979,7.64425131979,7.6442513198,7.64425131982,7.64425131982,7.64425131989,7.04426851069,6.99503858879,7.64425131958,7.64425132,7.6442513198,6.98716306257,7.64425131977,7.64425131977,7.64425131963,7.64425131999,7.64425131999,7.6442513198,7.64425131982,7.64425131982,7.6442513198,7.644251319707,7.644251319707,7.6442513198,7.6442513198,7.6442513198,7.64425131963,7.6442513195,7.6442513195,7.64425131976,7.64425131976,7.64425131976,7.64425131976,7.64425131986,7.64425131986,7.64425131986,7.64425131986,7.50949809306,7.64425131994,7.64425131994,6.77479707386,7.64425132026,7.64425132016,7.64425132016,7.64425131986,7.64425131986,7.644251319866,7.644251319866,7.64425131986,7.64425131996,7.64425131996,6.79846483776,7.64425131946,7.16462968896,7.64425131986,7.644251319829,7.644251319829,7.64425131983,7.64425131936,4.40663097228
"t33",5.07677368214,5.95550494389,5.95550494389,5.95550494389,5.95550494382,5.95550494382,5.95550494374,5.95550494374,5.9555049438,2.6886182104,1.8869019772,0,2.5739536723,2.5739536723,2.5739536724,2.09571021795,4.20528758128,6.13388232618,6.133882326,6.133882326,6.1338823259,6.1338823259,5.74250257418,6.13388232598,6.13388232593,6.07707202783,7.64425131995,7.64425131995,7.64425131985,7.64425131985,7.64425131985,7.64425131935,7.64425131935,7.64425131996,7.64425131996,7.64425131993,7.64425131993,7.64425131996,7.64425132003,7.64425132003,7.64425132006,5.13288397216,5.17864554948,6.45687174501,6.24496727681,7.64425132011,7.64425132011,7.64425132061,7.01773886461,7.64425131936,7.64425131926,7.64425131925,7.64425131925,7.35782956506,7.64425131969,7.64425131969,7.64425131979,7.64425131982,7.64425131982,7.64425131986,7.64425131979,7.64425131979,7.6442513198,7.64425131982,7.64425131982,7.64425131989,7.04426851069,6.99503858879,7.64425131958,7.64425132,7.6442513198,6.98716306257,7.64425131977,7.64425131977,7.64425131963,7.64425131999,7.64425131999,7.6442513198,7.64425131982,7.64425131982,7.6442513198,7.644251319707,7.644251319707,7.6442513198,7.6442513198,7.6442513198,7.64425131963,7.6442513195,7.6442513195,7.64425131976,7.64425131976,7.64425131976,7.64425131976,7.64425131986,7.64425131986,7.64425131986,7.64425131986,7.50949809306,7.64425131994,7.64425131994,6.77479707386,7.64425132026,7.64425132016,7.64425132016,7.64425131986,7.64425131986,7.644251319866,7.644251319866,7.64425131986,7.64425131996,7.64425131996,6.79846483776,7.64425131946,7.16462968896,7.64425131986,7.644251319829,7.644251319829,7.64425131983,7.64425131936,4.40663097228
"t66",5.07677368204,5.95550494379,5.95550494379,5.95550494379,5.95550494372,5.95550494372,5.95550494364,5.95550494364,5.9555049437,2.6886182103,2.5739536723,2.5739536723,0,0.7008193558,0.9658898039,2.09571021785,4.20528758118,6.13388232608,6.1338823259,6.1338823259,6.1338823258,6.1338823258,5.74250257408,6.13388232588,6.13388232583,6.07707202773,7.64425131985,7.64425131985,7.64425131975,7.64425131975,7.64425131975,7.64425131925,7.64425131925,7.64425131986,7.64425131986,7.64425131983,7.64425131983,7.64425131986,7.64425131993,7.64425131993,7.64425131996,5.13288397206,5.17864554938,6.45687174491,6.24496727671,7.64425132001,7.64425132001,7.64425132051,7.01773886451,7.64425131926,7.64425131916,7.64425131915,7.64425131915,7.35782956496,7.64425131959,7.64425131959,7.64425131969,7.64425131972,7.64425131972,7.64425131976,7.64425131969,7.64425131969,7.6442513197,7.64425131972,7.64425131972,7.64425131979,7.04426851059,6.99503858869,7.64425131948,7.6442513199,7.6442513197,6.98716306247,7.64425131967,7.64425131967,7.64425131953,7.64425131989,7.64425131989,7.6442513197,7.64425131972,7.64425131972,7.6442513197,7.644251319607,7.644251319607,7.6442513197,7.6442513197,7.6442513197,7.64425131953,7.6442513194,7.6442513194,7.64425131966,7.64425131966,7.64425131966,7.64425131966,7.64425131976,7.64425131976,7.64425131976,7.64425131976,7.50949809296,7.64425131984,7.64425131984,6.77479707376,7.64425132016,7.64425132006,7.64425132006,7.64425131976,7.64425131976,7.644251319766,7.644251319766,7.64425131976,7.64425131986,7.64425131986,6.79846483766,7.64425131936,7.16462968886,7.64425131976,7.644251319729,7.644251319729,7.64425131973,7.64425131926,4.40663097218
"t67",5.07677368204,5.95550494379,5.95550494379,5.95550494379,5.95550494372,5.95550494372,5.95550494364,5.95550494364,5.9555049437,2.6886182103,2.5739536723,2.5739536723,0.7008193558,0,0.9658898039,2.09571021785,4.20528758118,6.13388232608,6.1338823259,6.1338823259,6.1338823258,6.1338823258,5.74250257408,6.13388232588,6.13388232583,6.07707202773,7.64425131985,7.64425131985,7.64425131975,7.64425131975,7.64425131975,7.64425131925,7.64425131925,7.64425131986,7.64425131986,7.64425131983,7.64425131983,7.64425131986,7.64425131993,7.64425131993,7.64425131996,5.13288397206,5.17864554938,6.45687174491,6.24496727671,7.64425132001,7.64425132001,7.64425132051,7.01773886451,7.64425131926,7.64425131916,7.64425131915,7.64425131915,7.35782956496,7.64425131959,7.64425131959,7.64425131969,7.64425131972,7.64425131972,7.64425131976,7.64425131969,7.64425131969,7.6442513197,7.64425131972,7.64425131972,7.64425131979,7.04426851059,6.99503858869,7.64425131948,7.6442513199,7.6442513197,6.98716306247,7.64425131967,7.64425131967,7.64425131953,7.64425131989,7.64425131989,7.6442513197,7.64425131972,7.64425131972,7.6442513197,7.644251319607,7.644251319607,7.6442513197,7.6442513197,7.6442513197,7.64425131953,7.6442513194,7.6442513194,7.64425131966,7.64425131966,7.64425131966,7.64425131966,7.64425131976,7.64425131976,7.64425131976,7.64425131976,7.50949809296,7.64425131984,7.64425131984,6.77479707376,7.64425132016,7.64425132006,7.64425132006,7.64425131976,7.64425131976,7.644251319766,7.644251319766,7.64425131976,7.64425131986,7.64425131986,6.79846483766,7.64425131936,7.16462968886,7.64425131976,7.644251319729,7.644251319729,7.64425131973,7.64425131926,4.40663097218
"t51",5.07677368214,5.95550494389,5.95550494389,5.95550494389,5.95550494382,5.95550494382,5.95550494374,5.95550494374,5.9555049438,2.6886182104,2.5739536724,2.5739536724,0.9658898039,0.9658898039,0,2.09571021795,4.20528758128,6.13388232618,6.133882326,6.133882326,6.1338823259,6.1338823259,5.74250257418,6.13388232598,6.13388232593,6.07707202783,7.64425131995,7.64425131995,7.64425131985,7.64425131985,7.64425131985,7.64425131935,7.64425131935,7.64425131996,7.64425131996,7.64425131993,7.64425131993,7.64425131996,7.64425132003,7.64425132003,7.64425132006,5.13288397216,5.17864554948,6.45687174501,6.24496727681,7.64425132011,7.64425132011,7.64425132061,7.01773886461,7.64425131936,7.64425131926,7.64425131925,7.64425131925,7.35782956506,7.64425131969,7.64425131969,7.64425131979,7.64425131982,7.64425131982,7.64425131986,7.64425131979,7.64425131979,7.6442513198,7.64425131982,7.64425131982,7.64425131989,7.04426851069,6.99503858879,7.64425131958,7.64425132,7.6442513198,6.98716306257,7.64425131977,7.64425131977,7.64425131963,7.64425131999,7.64425131999,7.6442513198,7.64425131982,7.64425131982,7.6442513198,7.644251319707,7.644251319707,7.6442513198,7.6442513198,7.6442513198,7.64425131963,7.6442513195,7.6442513195,7.64425131976,7.64425131976,7.64425131976,7.64425131976,7.64425131986,7.64425131986,7.64425131986,7.64425131986,7.50949809306,7.64425131994,7.64425131994,6.77479707386,7.64425132026,7.64425132016,7.64425132016,7.64425131986,7.64425131986,7.644251319866,7.644251319866,7.64425131986,7.64425131996,7.64425131996,6.79846483776,7.64425131946,7.16462968896,7.64425131986,7.644251319829,7.644251319829,7.64425131983,7.64425131936,4.40663097228
"t7",3.17576087249,4.05449213424,4.05449213424,4.05449213424,4.05449213417,4.05449213417,4.05449213409,4.05449213409,4.05449213415,1.32323542635,2.09571021795,2.09571021795,2.09571021785,2.09571021785,2.09571021795,0,2.30427477163,4.23286951653,4.23286951635,4.23286951635,4.23286951625,4.23286951625,3.84148976453,4.23286951633,4.23286951628,4.17605921818,5.7432385103,5.7432385103,5.7432385102,5.7432385102,5.7432385102,5.7432385097,5.7432385097,5.74323851031,5.74323851031,5.74323851028,5.74323851028,5.74323851031,5.74323851038,5.74323851038,5.74323851041,3.23187116251,3.27763273983,4.55585893536,4.34395446716,5.74323851046,5.74323851046,5.74323851096,5.11672605496,5.74323850971,5.74323850961,5.7432385096,5.7432385096,5.45681675541,5.74323851004,5.74323851004,5.74323851014,5.74323851017,5.74323851017,5.74323851021,5.74323851014,5.74323851014,5.74323851015,5.74323851017,5.74323851017,5.74323851024,5.14325570104,5.09402577914,5.74323850993,5.74323851035,5.74323851015,5.08615025292,5.74323851012,5.74323851012,5.74323850998,5.74323851034,5.74323851034,5.74323851015,5.74323851017,5.74323851017,5.74323851015,5.743238510057,5.743238510057,5.74323851015,5.74323851015,5.74323851015,5.74323850998,5.74323850985,5.74323850985,5.74323851011,5.74323851011,5.74323851011,5.74323851011,5.74323851021,5.74323851021,5.74323851021,5.74323851021,5.60848528341,5.74323851029,5.74323851029,4.87378426421,5.74323851061,5.74323851051,5.74323851051,5.74323851021,5.74323851021,5.743238510216,5.743238510216,5.74323851021,5.74323851031,5.74323851031,4.89745202811,5.74323850981,5.26361687931,5.74323851021,5.743238510179,5.743238510179,5.74323851018,5.74323850971,2.50561816263
"t6",3.32655632002,4.20528758177,4.20528758177,4.20528758177,4.2052875817,4.2052875817,4.20528758162,4.20528758162,4.20528758168,3.43281278968,4.20528758128,4.20528758128,4.20528758118,4.20528758118,4.20528758128,2.30427477163,0,2.1385011913,2.13850119112,2.13850119112,2.13850119102,2.13850119102,1.7471214393,2.1385011911,2.13850119105,2.08169089295,5.71565657507,5.71565657507,5.71565657497,5.71565657497,5.71565657497,5.71565657447,5.71565657447,5.71565657508,5.71565657508,5.71565657505,5.71565657505,5.71565657508,5.71565657515,5.71565657515,5.71565657518,3.20428922728,3.2500508046,4.52827700013,4.31637253193,5.71565657523,5.71565657523,5.71565657573,5.08914411973,5.71565657448,5.71565657438,5.71565657437,5.71565657437,5.42923482018,5.71565657481,5.71565657481,5.71565657491,5.71565657494,5.71565657494,5.71565657498,5.71565657491,5.71565657491,5.71565657492,5.71565657494,5.71565657494,5.71565657501,5.11567376581,5.06644384391,5.7156565747,5.71565657512,5.71565657492,5.05856831769,5.71565657489,5.71565657489,5.71565657475,5.71565657511,5.71565657511,5.71565657492,5.71565657494,5.71565657494,5.71565657492,5.715656574827,5.715656574827,5.71565657492,5.71565657492,5.71565657492,5.71565657475,5.71565657462,5.71565657462,5.71565657488,5.71565657488,5.71565657488,5.71565657488,5.71565657498,5.71565657498,5.71565657498,5.71565657498,5.58090334818,5.71565657506,5.71565657506,4.84620232898,5.71565657538,5.71565657528,5.71565657528,5.71565657498,5.71565657498,5.715656574986,5.715656574986,5.71565657498,5.71565657508,5.71565657508,4.86987009288,5.71565657458,5.23603494408,5.71565657498,5.715656574949,5.715656574949,5.71565657495,5.71565657448,2.4780362274
"t16",5.25515106492,6.13388232667,6.13388232667,6.13388232667,6.1338823266,6.1338823266,6.13388232652,6.13388232652,6.13388232658,5.36140753458,6.13388232618,6.13388232618,6.13388232608,6.13388232608,6.13388232618,4.23286951653,2.1385011913,0,2.92812281782,2.92812281782,2.92812281772,2.92812281772,2.536743066,2.9281228178,2.92812281775,2.87131251965,7.64425131997,7.64425131997,7.64425131987,7.64425131987,7.64425131987,7.64425131937,7.64425131937,7.64425131998,7.64425131998,7.64425131995,7.64425131995,7.64425131998,7.64425132005,7.64425132005,7.64425132008,5.13288397218,5.1786455495,6.45687174503,6.24496727683,7.64425132013,7.64425132013,7.64425132063,7.01773886463,7.64425131938,7.64425131928,7.64425131927,7.64425131927,7.35782956508,7.64425131971,7.64425131971,7.64425131981,7.64425131984,7.64425131984,7.64425131988,7.64425131981,7.64425131981,7.64425131982,7.64425131984,7.64425131984,7.64425131991,7.04426851071,6.99503858881,7.6442513196,7.64425132002,7.64425131982,6.98716306259,7.64425131979,7.64425131979,7.64425131965,7.64425132001,7.64425132001,7.64425131982,7.64425131984,7.64425131984,7.64425131982,7.644251319727,7.644251319727,7.64425131982,7.64425131982,7.64425131982,7.64425131965,7.64425131952,7.64425131952,7.64425131978,7.64425131978,7.64425131978,7.64425131978,7.64425131988,7.64425131988,7.64425131988,7.64425131988,7.50949809308,7.64425131996,7.64425131996,6.77479707388,7.64425132028,7.64425132018,7.64425132018,7.64425131988,7.64425131988,7.644251319886,7.644251319886,7.64425131988,7.64425131998,7.64425131998,6.79846483778,7.64425131948,7.16462968898,7.64425131988,7.644251319849,7.644251319849,7.64425131985,7.64425131938,4.4066309723
"t55",5.25515106474,6.13388232649,6.13388232649,6.13388232649,6.13388232642,6.13388232642,6.13388232634,6.13388232634,6.1338823264,5.3614075344,6.133882326,6.133882326,6.1338823259,6.1338823259,6.133882326,4.23286951635,2.13850119112,2.92812281782,0,0.855256404,1.1139778757,1.9782345765,1.75368761802,2.14506736982,2.14506736977,2.08825707167,7.64425131979,7.64425131979,7.64425131969,7.64425131969,7.64425131969,7.64425131919,7.64425131919,7.6442513198,7.6442513198,7.64425131977,7.64425131977,7.6442513198,7.64425131987,7.64425131987,7.6442513199,5.132883972,5.17864554932,6.45687174485,6.24496727665,7.64425131995,7.64425131995,7.64425132045,7.01773886445,7.6442513192,7.6442513191,7.64425131909,7.64425131909,7.3578295649,7.64425131953,7.64425131953,7.64425131963,7.64425131966,7.64425131966,7.6442513197,7.64425131963,7.64425131963,7.64425131964,7.64425131966,7.64425131966,7.64425131973,7.04426851053,6.99503858863,7.64425131942,7.64425131984,7.64425131964,6.98716306241,7.64425131961,7.64425131961,7.64425131947,7.64425131983,7.64425131983,7.64425131964,7.64425131966,7.64425131966,7.64425131964,7.644251319547,7.644251319547,7.64425131964,7.64425131964,7.64425131964,7.64425131947,7.64425131934,7.64425131934,7.6442513196,7.6442513196,7.6442513196,7.6442513196,7.6442513197,7.6442513197,7.6442513197,7.6442513197,7.5094980929,7.64425131978,7.64425131978,6.7747970737,7.6442513201,7.64425132,7.64425132,7.6442513197,7.6442513197,7.644251319706,7.644251319706,7.6442513197,7.6442513198,7.6442513198,6.7984648376,7.6442513193,7.1646296888,7.6442513197,7.644251319669,7.644251319669,7.64425131967,7.6442513192,4.40663097212
"t56",5.25515106474,6.13388232649,6.13388232649,6.13388232649,6.13388232642,6.13388232642,6.13388232634,6.13388232634,6.1338823264,5.3614075344,6.133882326,6.133882326,6.1338823259,6.1338823259,6.133882326,4.23286951635,2.13850119112,2.92812281782,0.855256404,0,1.1139778757,1.9782345765,1.75368761802,2.14506736982,2.14506736977,2.08825707167,7.64425131979,7.64425131979,7.64425131969,7.64425131969,7.64425131969,7.64425131919,7.64425131919,7.6442513198,7.6442513198,7.64425131977,7.64425131977,7.6442513198,7.64425131987,7.64425131987,7.6442513199,5.132883972,5.17864554932,6.45687174485,6.24496727665,7.64425131995,7.64425131995,7.64425132045,7.01773886445,7.6442513192,7.6442513191,7.64425131909,7.64425131909,7.3578295649,7.64425131953,7.64425131953,7.64425131963,7.64425131966,7.64425131966,7.6442513197,7.64425131963,7.64425131963,7.64425131964,7.64425131966,7.64425131966,7.64425131973,7.04426851053,6.99503858863,7.64425131942,7.64425131984,7.64425131964,6.98716306241,7.64425131961,7.64425131961,7.64425131947,7.64425131983,7.64425131983,7.64425131964,7.64425131966,7.64425131966,7.64425131964,7.644251319547,7.644251319547,7.64425131964,7.64425131964,7.64425131964,7.64425131947,7.64425131934,7.64425131934,7.6442513196,7.6442513196,7.6442513196,7.6442513196,7.6442513197,7.6442513197,7.6442513197,7.6442513197,7.5094980929,7.64425131978,7.64425131978,6.7747970737,7.6442513201,7.64425132,7.64425132,7.6442513197,7.6442513197,7.644251319706,7.644251319706,7.6442513197,7.6442513198,7.6442513198,6.7984648376,7.6442513193,7.1646296888,7.6442513197,7.644251319669,7.644251319669,7.64425131967,7.6442513192,4.40663097212
"t46",5.25515106464,6.13388232639,6.13388232639,6.13388232639,6.13388232632,6.13388232632,6.13388232624,6.13388232624,6.1338823263,5.3614075343,6.1338823259,6.1338823259,6.1338823258,6.1338823258,6.1338823259,4.23286951625,2.13850119102,2.92812281772,1.1139778757,1.1139778757,0,1.9782345764,1.75368761792,2.14506736972,2.14506736967,2.08825707157,7.64425131969,7.64425131969,7.64425131959,7.64425131959,7.64425131959,7.64425131909,7.64425131909,7.6442513197,7.6442513197,7.64425131967,7.64425131967,7.6442513197,7.64425131977,7.64425131977,7.6442513198,5.1328839719,5.17864554922,6.45687174475,6.24496727655,7.64425131985,7.64425131985,7.64425132035,7.01773886435,7.6442513191,7.644251319,7.64425131899,7.64425131899,7.3578295648,7.64425131943,7.64425131943,7.64425131953,7.64425131956,7.64425131956,7.6442513196,7.64425131953,7.64425131953,7.64425131954,7.64425131956,7.64425131956,7.64425131963,7.04426851043,6.99503858853,7.64425131932,7.64425131974,7.64425131954,6.98716306231,7.64425131951,7.64425131951,7.64425131937,7.64425131973,7.64425131973,7.64425131954,7.64425131956,7.64425131956,7.64425131954,7.644251319447,7.644251319447,7.64425131954,7.64425131954,7.64425131954,7.64425131937,7.64425131924,7.64425131924,7.6442513195,7.6442513195,7.6442513195,7.6442513195,7.6442513196,7.6442513196,7.6442513196,7.6442513196,7.5094980928,7.64425131968,7.64425131968,6.7747970736,7.64425132,7.6442513199,7.6442513199,7.6442513196,7.6442513196,7.644251319606,7.644251319606,7.6442513196,7.6442513197,7.6442513197,6.7984648375,7.6442513192,7.1646296887,7.6442513196,7.644251319569,7.644251319569,7.64425131957,7.6442513191,4.40663097202
"t28",5.25515106464,6.13388232639,6.13388232639,6.13388232639,6.13388232632,6.13388232632,6.13388232624,6.13388232624,6.1338823263,5.3614075343,6.1338823259,6.1338823259,6.1338823258,6.1338823258,6.1338823259,4.23286951625,2.13850119102,2.92812281772,1.9782345765,1.9782345765,1.9782345764,0,1.75368761792,2.14506736972,2.14506736967,2.08825707157,7.64425131969,7.64425131969,7.64425131959,7.64425131959,7.64425131959,7.64425131909,7.64425131909,7.6442513197,7.6442513197,7.64425131967,7.64425131967,7.6442513197,7.64425131977,7.64425131977,7.6442513198,5.1328839719,5.17864554922,6.45687174475,6.24496727655,7.64425131985,7.64425131985,7.64425132035,7.01773886435,7.6442513191,7.644251319,7.64425131899,7.64425131899,7.3578295648,7.64425131943,7.64425131943,7.64425131953,7.64425131956,7.64425131956,7.6442513196,7.64425131953,7.64425131953,7.64425131954,7.64425131956,7.64425131956,7.64425131963,7.04426851043,6.99503858853,7.64425131932,7.64425131974,7.64425131954,6.98716306231,7.64425131951,7.64425131951,7.64425131937,7.64425131973,7.64425131973,7.64425131954,7.64425131956,7.64425131956,7.64425131954,7.644251319447,7.644251319447,7.64425131954,7.64425131954,7.64425131954,7.64425131937,7.64425131924,7.64425131924,7.6442513195,7.6442513195,7.6442513195,7.6442513195,7.6442513196,7.6442513196,7.6442513196,7.6442513196,7.5094980928,7.64425131968,7.64425131968,6.7747970736,7.64425132,7.6442513199,7.6442513199,7.6442513196,7.6442513196,7.644251319606,7.644251319606,7.6442513196,7.6442513197,7.6442513197,6.7984648375,7.6442513192,7.1646296887,7.6442513196,7.644251319569,7.644251319569,7.64425131957,7.6442513191,4.40663097202
"t40",4.86377131292,5.74250257467,5.74250257467,5.74250257467,5.7425025746,5.7425025746,5.74250257452,5.74250257452,5.74250257458,4.97002778258,5.74250257418,5.74250257418,5.74250257408,5.74250257408,5.74250257418,3.84148976453,1.7471214393,2.536743066,1.75368761802,1.75368761802,1.75368761792,1.75368761792,0,0.9973631334,0.99736313335,0.94055283525,7.25287156797,7.25287156797,7.25287156787,7.25287156787,7.25287156787,7.25287156737,7.25287156737,7.25287156798,7.25287156798,7.25287156795,7.25287156795,7.25287156798,7.25287156805,7.25287156805,7.25287156808,4.74150422018,4.7872657975,6.06549199303,5.85358752483,7.25287156813,7.25287156813,7.25287156863,6.62635911263,7.25287156738,7.25287156728,7.25287156727,7.25287156727,6.96644981308,7.25287156771,7.25287156771,7.25287156781,7.25287156784,7.25287156784,7.25287156788,7.25287156781,7.25287156781,7.25287156782,7.25287156784,7.25287156784,7.25287156791,6.65288875871,6.60365883681,7.2528715676,7.25287156802,7.25287156782,6.59578331059,7.25287156779,7.25287156779,7.25287156765,7.25287156801,7.25287156801,7.25287156782,7.25287156784,7.25287156784,7.25287156782,7.252871567727,7.252871567727,7.25287156782,7.25287156782,7.25287156782,7.25287156765,7.25287156752,7.25287156752,7.25287156778,7.25287156778,7.25287156778,7.25287156778,7.25287156788,7.25287156788,7.25287156788,7.25287156788,7.11811834108,7.25287156796,7.25287156796,6.38341732188,7.25287156828,7.25287156818,7.25287156818,7.25287156788,7.25287156788,7.252871567886,7.252871567886,7.25287156788,7.25287156798,7.25287156798,6.40708508578,7.25287156748,6.77324993698,7.25287156788,7.252871567849,7.252871567849,7.25287156785,7.25287156738,4.0152512203
"t73",5.25515106472,6.13388232647,6.13388232647,6.13388232647,6.1338823264,6.1338823264,6.13388232632,6.13388232632,6.13388232638,5.36140753438,6.13388232598,6.13388232598,6.13388232588,6.13388232588,6.13388232598,4.23286951633,2.1385011911,2.9281228178,2.14506736982,2.14506736982,2.14506736972,2.14506736972,0.9973631334,0,0.56963386515,0.51282356705,7.64425131977,7.64425131977,7.64425131967,7.64425131967,7.64425131967,7.64425131917,7.64425131917,7.64425131978,7.64425131978,7.64425131975,7.64425131975,7.64425131978,7.64425131985,7.64425131985,7.64425131988,5.13288397198,5.1786455493,6.45687174483,6.24496727663,7.64425131993,7.64425131993,7.64425132043,7.01773886443,7.64425131918,7.64425131908,7.64425131907,7.64425131907,7.35782956488,7.64425131951,7.64425131951,7.64425131961,7.64425131964,7.64425131964,7.64425131968,7.64425131961,7.64425131961,7.64425131962,7.64425131964,7.64425131964,7.64425131971,7.04426851051,6.99503858861,7.6442513194,7.64425131982,7.64425131962,6.98716306239,7.64425131959,7.64425131959,7.64425131945,7.64425131981,7.64425131981,7.64425131962,7.64425131964,7.64425131964,7.64425131962,7.644251319527,7.644251319527,7.64425131962,7.64425131962,7.64425131962,7.64425131945,7.64425131932,7.64425131932,7.64425131958,7.64425131958,7.64425131958,7.64425131958,7.64425131968,7.64425131968,7.64425131968,7.64425131968,7.50949809288,7.64425131976,7.64425131976,6.77479707368,7.64425132008,7.64425131998,7.64425131998,7.64425131968,7.64425131968,7.644251319686,7.644251319686,7.64425131968,7.64425131978,7.64425131978,6.79846483758,7.64425131928,7.16462968878,7.64425131968,7.644251319649,7.644251319649,7.64425131965,7.64425131918,4.4066309721
"t74",5.25515106467,6.13388232642,6.13388232642,6.13388232642,6.13388232635,6.13388232635,6.13388232627,6.13388232627,6.13388232633,5.36140753433,6.13388232593,6.13388232593,6.13388232583,6.13388232583,6.13388232593,4.23286951628,2.13850119105,2.92812281775,2.14506736977,2.14506736977,2.14506736967,2.14506736967,0.99736313335,0.56963386515,0,0.4876392937,7.64425131972,7.64425131972,7.64425131962,7.64425131962,7.64425131962,7.64425131912,7.64425131912,7.64425131973,7.64425131973,7.6442513197,7.6442513197,7.64425131973,7.6442513198,7.6442513198,7.64425131983,5.13288397193,5.17864554925,6.45687174478,6.24496727658,7.64425131988,7.64425131988,7.64425132038,7.01773886438,7.64425131913,7.64425131903,7.64425131902,7.64425131902,7.35782956483,7.64425131946,7.64425131946,7.64425131956,7.64425131959,7.64425131959,7.64425131963,7.64425131956,7.64425131956,7.64425131957,7.64425131959,7.64425131959,7.64425131966,7.04426851046,6.99503858856,7.64425131935,7.64425131977,7.64425131957,6.98716306234,7.64425131954,7.64425131954,7.6442513194,7.64425131976,7.64425131976,7.64425131957,7.64425131959,7.64425131959,7.64425131957,7.644251319477,7.644251319477,7.64425131957,7.64425131957,7.64425131957,7.6442513194,7.64425131927,7.64425131927,7.64425131953,7.64425131953,7.64425131953,7.64425131953,7.64425131963,7.64425131963,7.64425131963,7.64425131963,7.50949809283,7.64425131971,7.64425131971,6.77479707363,7.64425132003,7.64425131993,7.64425131993,7.64425131963,7.64425131963,7.644251319636,7.644251319636,7.64425131963,7.64425131973,7.64425131973,6.79846483753,7.64425131923,7.16462968873,7.64425131963,7.644251319599,7.644251319599,7.6442513196,7.64425131913,4.40663097205
"t75",5.19834076657,6.07707202832,6.07707202832,6.07707202832,6.07707202825,6.07707202825,6.07707202817,6.07707202817,6.07707202823,5.30459723623,6.07707202783,6.07707202783,6.07707202773,6.07707202773,6.07707202783,4.17605921818,2.08169089295,2.87131251965,2.08825707167,2.08825707167,2.08825707157,2.08825707157,0.94055283525,0.51282356705,0.4876392937,0,7.58744102162,7.58744102162,7.58744102152,7.58744102152,7.58744102152,7.58744102102,7.58744102102,7.58744102163,7.58744102163,7.5874410216,7.5874410216,7.58744102163,7.5874410217,7.5874410217,7.58744102173,5.07607367383,5.12183525115,6.40006144668,6.18815697848,7.58744102178,7.58744102178,7.58744102228,6.96092856628,7.58744102103,7.58744102093,7.58744102092,7.58744102092,7.30101926673,7.58744102136,7.58744102136,7.58744102146,7.58744102149,7.58744102149,7.58744102153,7.58744102146,7.58744102146,7.58744102147,7.58744102149,7.58744102149,7.58744102156,6.98745821236,6.93822829046,7.58744102125,7.58744102167,7.58744102147,6.93035276424,7.58744102144,7.58744102144,7.5874410213,7.58744102166,7.58744102166,7.58744102147,7.58744102149,7.58744102149,7.58744102147,7.587441021377,7.587441021377,7.58744102147,7.58744102147,7.58744102147,7.5874410213,7.58744102117,7.58744102117,7.58744102143,7.58744102143,7.58744102143,7.58744102143,7.58744102153,7.58744102153,7.58744102153,7.58744102153,7.45268779473,7.58744102161,7.58744102161,6.71798677553,7.58744102193,7.58744102183,7.58744102183,7.58744102153,7.58744102153,7.587441021536,7.587441021536,7.58744102153,7.58744102163,7.58744102163,6.74165453943,7.58744102113,7.10781939063,7.58744102153,7.587441021499,7.587441021499,7.5874410215,7.58744102103,4.34982067395
